id,Channel,partner_provided,ugc,Channel_id,Label,assetChannelID,Label2,CMS,client_youtube_shares
3233,Channel to be confirmed,JMDEnt,JMDEntUGC,Channel to be confirmed,JMD,Channel to be confirmed,JMD,ND Music,30
3234,Channel to be confirmed,KKPP,KKUGC,Channel to be confirmed,KKC,Channel to be confirmed,KKC,ND Music,30
3235,Channel to be confirmed,NKMusic,NKMusicUGC,Channel to be confirmed,NKMP,Channel to be confirmed,NKMP,ND Music,30
3236,Channel to be confirmed,DamodarRaao,DamodarRaaoUGC,Channel to be confirmed,RAO,Channel to be confirmed,RAO,ND Music,30
3237,Channel to be confirmed,TNDM-Assam,TNDM-Assam,Channel to be confirmed,TNDMA,Channel to be confirmed,TNDMA,ND Music,30
3238,Channel to be confirmed,TNDM-Amit,TNDM-AmitUGC,Channel to be confirmed,TNDMAMT,Channel to be confirmed,TNDMAMT,ND Music,30
3239,Channel to be confirmed,TNDM-Comcater,TNDM-ComcaterUGC,Channel to be confirmed,TNDMCC,Channel to be confirmed,TNDMCC,ND Music,30
3240,Channel to be confirmed,TNDM-DJ,TNDM-DJUGC,Channel to be confirmed,TNDMDJ,Channel to be confirmed,TNDMDJ,ND Music,30
3241,Channel to be confirmed,TNDM-Mhara,TNDM-MharaUGC,Channel to be confirmed,TNDMHARA,Channel to be confirmed,TNDMHARA,ND Music,30
3243,Channel to be confirmed,TNDM-Punjabi,TNDM-PunjabiUGC,Channel to be confirmed,TNDMP,Channel to be confirmed,TNDMP,ND Music,30
3244,Channel to be confirmed,TNDM-Rangoli,TNDM-RangoliUGC,Channel to be confirmed,TNDMRGL,Channel to be confirmed,TNDMRGL,ND Music,30
3245,Channel to be confirmed,DreamStar,DreamStarUGC,Channel to be confirmed,TYAGIDSF,Channel to be confirmed,TYAGIDSF,ND Music,30
3247,Channel to be confirmed,RedHaryanvi,RedHaryanviUGC,Channel to be confirmed,TYAGIRH,Channel to be confirmed,TYAGIRH,ND Music,30
3248,Channel to be confirmed,TNDM7,TNDM7UGC,Channel to be confirmed,TNDM7,Channel to be confirmed,tndm7,ND Music,30
3249,Channel to be confirmed,Anamika,AnamikaUGC,Channel to be confirmed,ANAMIKA,Channel to be confirmed,ANAMIKA,ND Music,30
3250,Channel to be confirmed,ShipraKhanna,ShipraKhannaUGC,Channel to be confirmed,SHIPRA,Channel to be confirmed,SHIPRA,ND Music,30
3251,Channel to be confirmed,FSEntCap,FSEntCapUGC,Channel to be confirmed,FSEC,Channel to be confirmed,FSEC,ND Music,30
3252,Channel to be confirmed,CottonPress,CottonPressUGC,Channel to be confirmed,MAUJ,Channel to be confirmed,MAUJ,ND Music,30
